Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;161.880;;;;;;-161.880;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;25.560;;;;;;-187.440;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;18.249;;;;;;-205.689;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;205.689;;;;;;-205.689;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Octubre;;12.556;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.515;MANGUERA EXCAV 03;;;6.325;;;;;;-6.325;
31;;;Octubre;;12.571;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.463;FAEL/13463/AMERICAN IMPORTS SPA;;;40.000;;;;;;-46.325;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-51.091;
31;;;Octubre;;12.815;;Traspaso;;0;PINTURA SPRAY NEGRA;;;3.281;;;;;;-54.372;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-93.372;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;5.100;;;;;;-98.472;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;5.100;;;;;;-103.572;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-116.322;
30;;;Noviembre;;13.564;;Traspaso;;0;INTERRUPTOR TECLA 12/24;;;12.930;;;;;;-129.252;
30;;;Noviembre;;13.564;;Traspaso;;0;CABLE 3 VIAS 2.5;;;17.445;;;;;;-146.697;
30;;;Noviembre;;13.564;;Traspaso;;0;TUERCA REMACHADORA;;;2.160;;;;;;-148.857;
30;;;Noviembre;;13.564;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;18.044;;;;;;-166.901;
30;;;Noviembre;;13.564;;Traspaso;;0;PORTA FUSIBLE;;;6.108;;;;;;-173.009;
30;;;Noviembre;;13.564;;Traspaso;;0;RELAY 5 PATAS 12 V;;;14.400;;;;;;-187.409;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA CHICA 4,8MM X 178MM;;;2.800;;;;;;-190.209;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA CHICA 4,8MM X 178MM;;;560;;;;;;-190.769;
30;;;Noviembre;;13.564;;Traspaso;;0;PORTA RELAY;;;7.545;;;;;;-198.314;
30;;;Noviembre;;13.564;;Traspaso;;0;FUSIBLE UNIVERSAL 30 AMP;;;756;;;;;;-199.070;
30;;;Noviembre;;13.564;;Traspaso;;0;TERMINAL ELECTRICO;;;25.100;;;;;;-224.170;
30;;;Noviembre;;13.564;;Traspaso;;0;CABLE 2 VIAS;;;7.011;;;;;;-231.181;
30;;;Noviembre;;13.564;;Traspaso;;0;SPRAY NEGRO;;;3.454;;;;;;-234.635;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;234.635;;;;;;-234.635;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.687;;;;;;-10.687;
30;;;Noviembre;;13.564;;Traspaso;;0;CHALECO MALLA M;;;2.792;;;;;;-13.479;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;13.479;;;;;;-13.479;
;;;;;;;;;;;;;;;;;;;;
Total 2010200010 MX-03 MINIEXCAVADORA JCB;;;;;;;;;;;;;453.803;;;;;;-13.479;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010200011 MX-02 MINIEXCAVADORA WACKER;;;;;;;;;;;;;;;
Obra;;;;;20102 EXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;18.744;;;;;;-18.744;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;17.976;;;;;;-36.720;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;40.232;;;;;;-76.952;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;29.614;;;;;;-106.566;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;20.850;;;;;;-127.416;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;18.291;;;;;;-145.707;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;31.792;;;;;;-177.499;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;30.345;;;;;;-207.844;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;17.340;;;;;;-225.184;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;16.680;;;;;;-241.864;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;17.420;;;;;;-259.284;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;32.708;;;;;;-291.992;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;25.935;;;;;;-317.927;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;35.360;;;;;;-353.287;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;353.287;;;;;;-353.287;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;CALZA T22;;;37.856;;;;;;-37.856;
31;;;Octubre;;12.815;;Traspaso;;0;KIT PASADOR Y SEGURO CALZA T22;;;5.091;;;;;;-42.947;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DONALDSON P772578;;;15.548;;;;;;-58.495;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;33.510;;;;;;-92.005;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO COMBUSTIBLE WACKER NEUSON;;;62.445;;;;;;-154.450;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-193.450;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO FLEETGUARD LF3812;;;27.564;;;;;;-221.014;
30;;;Noviembre;;13.564;;Traspaso;;0;DISCO DE CORTE 4 1/2;;;12.550;;;;;;-233.564;
30;;;Noviembre;;13.564;;Traspaso;;0;INDURMIG;;;136.674;;;;;;-370.238;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO BALWIN RS3547;;;20.999;;;;;;-391.237;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;391.237;;;;;;-391.237;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.564;;Traspaso;;0;TAPON AUDITIVO;;;402;;;;;;-402;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;402;;;;;;-402;
;;;;;;;;;;;;;;;;;;;;
Total 2010200011 MX-02 MINIEXCAVADORA WACKER;;;;;;;;;;;;;744.926;;;;;;-402;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010200012 EX-09 EXC KOMATSU PC300;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Diciembre;;13.392;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.579;FECN/2579/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;6.876.000;;;6.876.000;
12;;;Diciembre;;13.391;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.578;FECN/2578/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;6.264.000;;;13.140.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;13.140.000;;;13.140.000;
Obra;;;;;20102 EXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;50.265;;;;;;-50.265;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;130.689;;;;;;-180.954;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO FLEETGUARD FF5488;;;9.459;;;;;;-190.413;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN BF-1249;;;18.927;;;;;;-209.340;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU AIRE CABINA EXTERIOR 17M-911-3530;;;46.371;;;;;;-255.711;
31;;;Octubre;;12.815;;Traspaso;;0;TERMINAL DE DIRECCION  JCB;;;254.068;;;;;;-509.779;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN PT9537-MPG;;;22.933;;;;;;-532.712;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO BALWIN PA5276;;;10.512;;;;;;-543.224;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU CONJUNTO AIRE PC300 (600-185-6100);;;138.496;;;;;;-681.720;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU TANQUE HIDRAULICO PC300 (207-60-71183);;;173.451;;;;;;-855.171;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO KOMATSU 6742-01-4540;;;45.785;;;;;;-900.956;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;53.616;;;;;;-954.572;
24;;;Noviembre;;12.852;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.664;FAEL/13664/AMERICAN IMPORTS SPA;;;103.930;;;;;;-1.058.502;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA;;;5.840;;;;;;-1.064.342;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-1.098.122;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-1.131.902;
30;;;Noviembre;;13.564;;Traspaso;;0;CUÑETE GRASA;;;265.305;;;;;;-1.397.207;
30;;;Noviembre;;13.564;;Traspaso;;0;CALZA T-45;;;208.015;;;;;;-1.605.222;
30;;;Noviembre;;13.564;;Traspaso;;0;KIT PASADOR Y SEGURO CALZA T45;;;20.120;;;;;;-1.625.342;
30;;;Noviembre;;13.564;;Traspaso;;0;KIT PASADOR Y SEGURO CALZA T45;;;20.120;;;;;;-1.645.462;
30;;;Noviembre;;13.564;;Traspaso;;0;FOCO FAENERO LED CUADRADO 12v/24v;;;36.704;;;;;;-1.682.166;
30;;;Noviembre;;13.564;;Traspaso;;0;DISCO DE CORTE 4 1/2;;;4.170;;;;;;-1.686.336;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-1.693.544;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-1.700.752;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA PARKER 1 R2;;;17.000;;;;;;-1.717.752;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-1.742.074;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-1.766.396;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA;;;175.710;;;;;;-1.942.106;
30;;;Noviembre;;13.564;;Traspaso;;0;GOLILLA AJUSTE BALDE EXCAVADORA;;;7.200;;;;;;-1.949.306;
30;;;Noviembre;;13.564;;Traspaso;;0;TENSOR;;;277.075;;;;;;-2.226.381;
30;;;Noviembre;;13.564;;Traspaso;;0;SOLDADURA 7018 1/8;;;7.848;;;;;;-2.234.229;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;50.265;;;;;;-2.284.494;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;2.284.494;;;;;;-2.284.494;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.093;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;131;FAEL/131/ZONA FRIO AUTOMOTRIZ SPA;;;93.750;;;;;;-93.750;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;93.750;;;;;;-93.750;
;;;;;;;;;;;;;;;;;;;;
Total 2010200012 EX-09 EXC KOMATSU PC300;;;;;;;;;;;;;2.378.244;;;13.140.000;;;-93.750;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010200013 EX-10 EXC KOMATSU PC300;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Diciembre;;13.391;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.578;FECN/2578/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;5.508.000;;;5.508.000;
12;;;Diciembre;;13.392;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.579;FECN/2579/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;3.420.000;;;8.928.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;8.928.000;;;8.928.000;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;GASOLINA 93 OCTANOS;;;3.720;;;;;;-3.720;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;3.720;;;;;;-3.720;
Obra;;;;;20102 EXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;9.532;;;;;;-9.532;
31;;;Octubre;;12.815;;Traspaso;;0;BUJE BOOM PC300;;;874.124;;;;;;-883.656;
31;;;Octubre;;12.815;;Traspaso;;0;SELLO POLVO (07145-00110) PC300;;;65.402;;;;;;-949.058;
31;;;Octubre;;12.815;;Traspaso;;0;CAJA ORGANIZADORA;;;5.462;;;;;;-954.520;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;39.000;;;;;;-993.520;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-995.085;
31;;;Octubre;;12.815;;Traspaso;;0;CEPILLO DE LAMINAS 60-30 P120;;;2.424;;;;;;-997.509;
31;;;Octubre;;12.815;;Traspaso;;0;BARRA FIERRO LISO;;;10.000;;;;;;-1.007.509;
24;;;Noviembre;;12.855;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;10.476;FAEL/10476/COMERCIAL AR SPA;;;20.170;;;;;;-1.027.679;
30;;;Noviembre;;13.087;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.878;FAEL/13878/AMERICAN IMPORTS SPA;;;40.000;;;;;;-1.067.679;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA 1/4;;;2.001;;;;;;-1.069.680;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA 1;;;63.852;;;;;;-1.133.532;
30;;;Noviembre;;13.564;;Traspaso;;0;ESPEJO PC300;;;139.100;;;;;;-1.272.632;
30;;;Noviembre;;13.564;;Traspaso;;0;FLANGE RECTO 1 1/2;;;15.000;;;;;;-1.287.632;
30;;;Noviembre;;13.564;;Traspaso;;0;K9 FLANGE 16-16;;;42.144;;;;;;-1.329.776;
30;;;Noviembre;;13.564;;Traspaso;;0;HUINCHA AISLADORA;;;2.411;;;;;;-1.332.187;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-1.371.187;
30;;;Noviembre;;13.564;;Traspaso;;0;SOLDADURA 7018 1/8;;;19.620;;;;;;-1.390.807;
30;;;Noviembre;;13.564;;Traspaso;;0;SPROCKET PC300;;;177.500;;;;;;-1.568.307;
30;;;Noviembre;;13.564;;Traspaso;;0;FERRULA 3/4 R9;;;2.213;;;;;;-1.570.520;
30;;;Noviembre;;13.564;;Traspaso;;0;FERRULA 3/4 R9;;;4.426;;;;;;-1.574.946;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA PARKER 1 R2;;;17.000;;;;;;-1.591.946;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MOVIL BALDE 16 KG;;;81.034;;;;;;-1.672.980;
30;;;Noviembre;;13.564;;Traspaso;;0;FERRULA R2AT 5/16;;;1.650;;;;;;-1.674.630;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;1.674.630;;;;;;-1.674.630;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
27;;;Noviembre;;12.997;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;736;FAEL/736/MAESTRANZA DE LOS RIOS SPA;;;422.800;;;;;;-422.800;
15;;;Diciembre;;13.412;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;281;FAEL/281/SERVICIO INDUSTRIALES CODHEMAR SPA;;;120.000;;;;;;-542.800;
30;;;Diciembre;;13.725;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;42.954;FAEL/42954/Janssen Maquinaria Spa;;;369.391;;;;;;-912.191;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;912.191;;;;;;-912.191;
;;;;;;;;;;;;;;;;;;;;
Total 2010200013 EX-10 EXC KOMATSU PC300;;;;;;;;;;;;;2.590.541;;;8.928.000;;;-912.191;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010200014 EX-11 EXC KOMATSU PC200;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Diciembre;;13.392;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.579;FECN/2579/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;6.510.000;;;6.510.000;
12;;;Diciembre;;13.391;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.578;FECN/2578/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;3.520.000;;;10.030.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;10.030.000;;;10.030.000;
Obra;;;;;20102 EXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
10;;;Octubre;;12.370;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.247;FAEL/13247/AMERICAN IMPORTS SPA;;;55.420;;;;;;-55.420;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO TERCERA FUNCION PC200;;;172.589;;;;;;-228.009;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.528;;;;;;-229.537;
31;;;Octubre;;12.815;;Traspaso;;0;PERNO PARKER C/CIL G12.9;;;3.200;;;;;;-232.737;
31;;;Octubre;;12.815;;Traspaso;;0;FERRULA R1-R2 4;;;1.840;;;;;;-234.577;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA PARKER;;;24.500;;;;;;-259.077;
26;;;Noviembre;;12.969;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.706;FAEL/13706/AMERICAN IMPORTS SPA;;;23.712;;;;;;-282.789;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA 3/4;;;22.900;;;;;;-305.689;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO AIRE 600-185-4100;;;83.091;;;;;;-388.780;
30;;;Noviembre;;13.564;;Traspaso;;0;KIT SELLOS PARA CUERPO GIRATORIO EHB25;;;60.000;;;;;;-448.780;
30;;;Noviembre;;13.564;;Traspaso;;0;GOLILLA CUERPO GIRATORIO EHB25;;;12.000;;;;;;-460.780;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO KOMATSU ACEITE 6736-51-5142;;;18.777;;;;;;-479.557;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO KOMATSU AIRE CABINA 2A5-979-1551;;;46.005;;;;;;-525.562;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;87.750;;;;;;-613.312;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;405.600;;;;;;-1.018.912;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-1.043.234;
30;;;Noviembre;;13.564;;Traspaso;;0;K9 FERRULA R2AT 3/4;;;3.458;;;;;;-1.046.692;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO KOMATSU AIRE CABINA EXTERIOR 17M-911-3530;;;45.759;;;;;;-1.092.451;
30;;;Noviembre;;13.564;;Traspaso;;0;PERNOS SPROCKET PC300;;;40.800;;;;;;-1.133.251;
30;;;Noviembre;;13.564;;Traspaso;;0;AMPOLLETA GLOBO CHICO 24 V UN CONTACTO P/I;;;6.810;;;;;;-1.140.061;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-1.147.269;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO DONALDSON P502540;;;12.944;;;;;;-1.160.213;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-1.193.993;
30;;;Noviembre;;13.564;;Traspaso;;0;SPROCKET PC200;;;95.332;;;;;;-1.289.325;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO FLEETGUARD FF5488;;;9.468;;;;;;-1.298.793;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO BALWIN BF-1249;;;18.927;;;;;;-1.317.720;
30;;;Noviembre;;13.564;;Traspaso;;0;CUÑETE GRASA;;;270.377;;;;;;-1.588.097;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO BALWIN PA5276;;;10.512;;;;;;-1.598.609;
30;;;Noviembre;;13.564;;Traspaso;;0;FILTRO KOMATSU TANQUE HIDRAULICO PC300 (207-60-71183);;;172.895;;;;;;-1.771.504;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;1.771.504;;;;;;-1.771.504;
;;;;;;;;;;;;;;;;;;;;
Total 2010200014 EX-11 EXC KOMATSU PC200;;;;;;;;;;;;;1.771.504;;;10.030.000;;;-1.771.504;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010200015 EX-12 EXC JOHN DEERE 350;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.748;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.544;FECN/2544/CONSORCIO DV RUPUMEICA SPA;;;;;;4.896.000;;;4.896.000;
31;;;Octubre;;12.749;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.546;FECN/2546/CONSORCIO DV RUPUMEICA SPA;;;;;;4.932.000;;;9.828.000;
12;;;Diciembre;;13.390;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.576;FECN/2576/CONSORCIO DV RUPUMEICA SPA;;;;;;3.744.000;;;13.572.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;13.572.000;;;13.572.000;
Obra;;;;;20102 EXCAVADORAS;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
15;;;Octubre;;12.341;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.305;FAEL/13305/AMERICAN IMPORTS SPA;;;52.000;;;;;;-52.000;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-56.766;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;39.000;;;;;;-95.766;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;117.000;;;;;;-212.766;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;3.050;;;;;;-215.816;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;4.695;;;;;;-220.511;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-222.076;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;67.020;;;;;;-289.096;
31;;;Octubre;;12.815;;Traspaso;;0;K9 FLANGE 16-16 A 90°;;;32.446;;;;;;-321.542;
