31;;;Octubre;;12.815;;Traspaso;;0;K9 FERRULA R2AT 3/4;;;6.916;;;;;;-26.916;
31;;;Octubre;;12.815;;Traspaso;;0;KIT FILTROS CLINTON 2;;;150.685;;;;;;-177.601;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;12.750;;;;;;-190.351;
31;;;Octubre;;12.815;;Traspaso;;0;K9 FERRULA R2AT 3/4;;;1.729;;;;;;-192.080;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE HIDRAULICO 46 TAMBOR;;;39.000;;;;;;-231.080;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;67.020;;;;;;-298.100;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA 3/4;;;22.900;;;;;;-321.000;
31;;;Octubre;;12.815;;Traspaso;;0;MANGUERA 3/4;;;45.800;;;;;;-366.800;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-371.566;
30;;;Noviembre;;13.564;;Traspaso;;0;REFRIGERANTE TAMBOR;;;25.500;;;;;;-397.066;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;397.066;;;;;;-397.066;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;GUANTE MECANICO TECHNICAL;;;669;;;;;;-669;
30;;;Noviembre;;13.564;;Traspaso;;0;BOTIQUIN;;;10.687;;;;;;-11.356;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;11.356;;;;;;-11.356;
Cuenta;;;;;401010108 REMUNERACIONES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.817;;Traspaso;;0;Sueldo;;;529.000;;;;;;-529.000;
31;;;Octubre;;12.817;;Traspaso;;0;Gratificación;;;196.603;;;;;;-725.603;
31;;;Octubre;;12.817;;Traspaso;;0;Movilizacion;;;46.000;;;;;;-771.603;
31;;;Octubre;;12.817;;Traspaso;;0;Reliquidacion;;;257.410;;;;;;-1.029.013;
31;;;Octubre;;12.817;;Traspaso;;0;Colacion;;;80.000;;;;;;-1.109.013;
31;;;Octubre;;12.817;;Traspaso;;0;;;;8.847;;;;;;-1.117.860;
31;;;Octubre;;12.817;;Traspaso;;0;;;;983;;;;;;-1.118.843;
31;;;Octubre;;12.817;;Traspaso;;0;SIS;;;14.647;;;;;;-1.133.490;
31;;;Octubre;;12.817;;Traspaso;;0;Aportes Patronales Gasto;;;23.592;;;;;;-1.157.082;
31;;;Octubre;;12.817;;Traspaso;;0;Mutualidad;;;9.142;;;;;;-1.166.224;
28;;;Noviembre;;13.561;;Traspaso;;0;Sueldo;;;529.000;;;;;;-1.695.224;
28;;;Noviembre;;13.561;;Traspaso;;0;Gratificación;;;195.565;;;;;;-1.890.789;
28;;;Noviembre;;13.561;;Traspaso;;0;Movilizacion;;;46.000;;;;;;-1.936.789;
28;;;Noviembre;;13.561;;Traspaso;;0;Reliquidacion;;;253.261;;;;;;-2.190.050;
28;;;Noviembre;;13.561;;Traspaso;;0;Colacion;;;80.000;;;;;;-2.270.050;
28;;;Noviembre;;13.561;;Traspaso;;0;;;;8.800;;;;;;-2.278.850;
28;;;Noviembre;;13.561;;Traspaso;;0;;;;978;;;;;;-2.279.828;
28;;;Noviembre;;13.561;;Traspaso;;0;SIS;;;14.570;;;;;;-2.294.398;
28;;;Noviembre;;13.561;;Traspaso;;0;Aportes Patronales Gasto;;;23.468;;;;;;-2.317.866;
28;;;Noviembre;;13.561;;Traspaso;;0;Mutualidad;;;9.094;;;;;;-2.326.960;
;;;;;;;;;;;;;;;;;;;;
Total 401010108 REMUNERACIONES;;;;;;;;;;;;;2.326.960;;;;;;-2.326.960;
;;;;;;;;;;;;;;;;;;;;
Total 2010300006 CF-05 CARGADOR CLINTON2;;;;;;;;;;;;;5.000.318;;;18.813.408;;;-2.326.960;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300007 MC-01 MINI CARGADOR JHON DEERE;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Diciembre;;13.781;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;14.209;TUERCAS-GOLILLAS-PERNOS MINI CARGADOR JD;;;3.876;;;;;;-3.876;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;3.876;;;;;;-3.876;
;;;;;;;;;;;;;;;;;;;;
Total 2010300007 MC-01 MINI CARGADOR JHON DEERE;;;;;;;;;;;;;3.876;;;;;;-3.876;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K PPFG75;;;;;;;;;;;;;;;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
20;;;Octubre;;12.221;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.521.080;20 LTS GASOLINA TRASLADO JULIO URIBE SEMANA DEL 6 AL 10;;;14.930;;;;;;-14.930;
20;;;Octubre;;12.221;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.521.080;20 LTS GASOLINA TRASLADO JULIO URIBE SEMANA DEL 6 AL 10;;;8.133;;;;;;-23.063;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;32.227;;;;;;-55.290;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;92.326;;;;;;-147.616;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;118.128;;;;;;-265.744;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;60.690;;;;;;-326.434;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;56.355;;;;;;-382.789;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;116.714;;;;;;-499.503;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;71.094;;;;;;-570.597;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;70.056;;;;;;-640.653;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;94.572;;;;;;-735.225;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;136.960;;;;;;-872.185;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;78.676;;;;;;-950.861;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;59.228;;;;;;-1.010.089;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;59.228;;;;;;-1.069.317;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;79.560;;;;;;-1.148.877;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;30.030;;;;;;-1.178.907;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;115.577;;;;;;-1.294.484;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;79.079;;;;;;-1.373.563;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;164.736;;;;;;-1.538.299;
30;;;Noviembre;;13.562;;Traspaso;;0;DIESEL;;;68.640;;;;;;-1.606.939;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;1.606.939;;;;;;-1.606.939;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE MOBIL FLUID 424;;;78.400;;;;;;-78.400;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO JHON DEERE COMBUSTIBLE 07AT365869;;;31.495;;;;;;-109.895;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO JHON DEERE AIRE EXTERIOR 07AT300487 (170834);;;53.044;;;;;;-162.939;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO JHON DEERE AIRE INTERIOR 07AT314583 (170833);;;62.441;;;;;;-225.380;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;67.020;;;;;;-292.400;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.525;;;;;;-293.925;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO 07AH128449 (155441) JD;;;100.256;;;;;;-394.181;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO RE504836 (156431) JD;;;24.639;;;;;;-418.820;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO RE541922 (188937) JD;;;37.056;;;;;;-455.876;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO COMBUSTIBLE RE522878 (188936) JD;;;25.893;;;;;;-481.769;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO LINEA COMBUSTIBLE AT223493 (156546) JD;;;5.721;;;;;;-487.490;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO TRANSMISION 07AT468647 (175445) JD;;;65.106;;;;;;-552.596;
31;;;Octubre;;12.815;;Traspaso;;0;FILTRO AIRE CABINA AT191102 (159466) JD;;;8.932;;;;;;-561.528;
23;;;Noviembre;;12.834;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;13.626;FAEL/13626/AMERICAN IMPORTS SPA;;;36.000;;;;;;-597.528;
30;;;Noviembre;;13.564;;Traspaso;;0;ACEITE 68 TAMBOR;;;39.000;;;;;;-636.528;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;3.050;;;;;;-639.578;
30;;;Noviembre;;13.564;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;14.298;;;;;;-653.876;
30;;;Noviembre;;13.564;;Traspaso;;0;HEMBRA FOR 3/4;;;5.337;;;;;;-659.213;
30;;;Noviembre;;13.564;;Traspaso;;0;MANGUERA 3/4;;;45.800;;;;;;-705.013;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;705.013;;;;;;-705.013;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.094;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;132;FAEL/132/ZONA FRIO AUTOMOTRIZ SPA;;;339.000;;;;;;-339.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;339.000;;;;;;-339.000;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010119 CUOTAS LEASING;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
16;;;Octubre;;12.475;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;28.793.570;FAEL/28793570/Banco de Credito e Inversiones;;;3.298.542;;;;;;-3.298.542;
30;;;Noviembre;;13.116;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;28.974.039;FAEL/28974039/Banco de Credito e Inversiones;;;3.298.542;;;;;;-6.597.084;
18;;;Diciembre;;13.587;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;29.149.481;FAEL/29149481/Banco de Credito e Inversiones;;;3.298.542;;;;;;-9.895.626;
;;;;;;;;;;;;;;;;;;;;
Total 401010119 CUOTAS LEASING;;;;;;;;;;;;;9.895.626;;;;;;-9.895.626;
;;;;;;;;;;;;;;;;;;;;
Total 2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K PPFG75;;;;;;;;;;;;;12.546.578;;;;;;-9.895.626;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
24;;;Octubre;;12.255;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.540;FECN/2540/ICAFAL INGENIERIA Y CONST.S.A;;;;;;324.450;;;324.450;
12;;;Diciembre;;13.390;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.576;FECN/2576/CONSORCIO DV RUPUMEICA SPA;;;;;;1.260.000;;;1.584.450;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;1.584.450;;;1.584.450;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
20;;;Octubre;;12.220;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.527.079;20 LTS GASOLINA TRASLADO JULIO URIBE SEMANA DEL 13 AL 17;;;8.312;;;;;;-8.312;
20;;;Octubre;;12.220;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;5.527.079;20 LTS GASOLINA TRASLADO JULIO URIBE SEMANA DEL 13 AL 17;;;14.914;;;;;;-23.226;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;202.943;;;;;;-226.169;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;185.538;;;;;;-411.707;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;267.397;;;;;;-679.104;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;214.149;;;;;;-893.253;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;206.346;;;;;;-1.099.599;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;134.392;;;;;;-1.233.991;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;180.616;;;;;;-1.414.607;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;296.140;;;;;;-1.710.747;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;62.712;;;;;;-1.773.459;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;182.328;;;;;;-1.955.787;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;102.240;;;;;;-2.058.027;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;34.080;;;;;;-2.092.107;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;120.132;;;;;;-2.212.239;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;175.512;;;;;;-2.387.751;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;185.736;;;;;;-2.573.487;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;186.588;;;;;;-2.760.075;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;181.476;;;;;;-2.941.551;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;2.941.551;;;;;;-2.941.551;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.565;;;;;;-1.565;
31;;;Octubre;;12.815;;Traspaso;;0;BOLSA DE PAÑOS;;;1.525;;;;;;-3.090;
31;;;Octubre;;12.815;;Traspaso;;0;BALIZA ESTROBOSCOPICA 12 Y 24 V;;;20.759;;;;;;-23.849;
31;;;Octubre;;12.815;;Traspaso;;0;ENGRASADORA MANUAL;;;24.293;;;;;;-48.142;
31;;;Octubre;;12.815;;Traspaso;;0;LIMPIADOR DE FRENO DE 500ML;;;4.766;;;;;;-52.908;
31;;;Octubre;;12.815;;Traspaso;;0;ACEITE 15W40 RIMULA R4;;;16.755;;;;;;-69.663;
31;;;Octubre;;12.815;;Traspaso;;0;HUINCHA AISLADORA;;;4.098;;;;;;-73.761;
31;;;Octubre;;12.815;;Traspaso;;0;ROST OFF;;;3.821;;;;;;-77.582;
31;;;Octubre;;12.815;;Traspaso;;0;K9 HEMBRA JIC 04-04 A 45º;;;2.342;;;;;;-79.924;
31;;;Octubre;;12.815;;Traspaso;;0;AMPOLLETA H7 12V;;;7.938;;;;;;-87.862;
31;;;Octubre;;12.815;;Traspaso;;0;K9 HEMBRA JIC 06 - 06 (3/8);;;1.193;;;;;;-89.055;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;20.400;;;;;;-109.455;
31;;;Octubre;;12.815;;Traspaso;;0;CALZA T-35;;;172.782;;;;;;-282.237;
31;;;Octubre;;12.815;;Traspaso;;0;EXTINTOR DE 2 KILOS;;;18.922;;;;;;-301.159;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA MOVIL BALDE 16 KG;;;81.034;;;;;;-382.193;
31;;;Octubre;;12.815;;Traspaso;;0;KIT PASADOR Y SEGURO CALZA T35;;;20.466;;;;;;-402.659;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;6.756;;;;;;-409.415;
30;;;Noviembre;;13.564;;Traspaso;;0;VOLVO WET BRAKE AXLE OIL WB101 208 LT;;;898.973;;;;;;-1.308.388;
30;;;Noviembre;;13.564;;Traspaso;;0;PLUMILLA PARA PARABRISA 24;;;8.902;;;;;;-1.317.290;
30;;;Noviembre;;13.564;;Traspaso;;0;ALARMA DE RETROCESO 12/24 V;;;17.196;;;;;;-1.334.486;
30;;;Noviembre;;13.298;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;130;FAEL/130/ZONA FRIO AUTOMOTRIZ SPA;;;300.000;;;;;;-1.634.486;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;1.634.486;;;;;;-1.634.486;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
30;;;Noviembre;;13.100;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;137;FAEL/137/ZONA FRIO AUTOMOTRIZ SPA;;;239.000;;;;;;-239.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;239.000;;;;;;-239.000;
Cuenta;;;;;401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;OVEROL PAPEL TALLA XL;;;1.780;;;;;;-1.780;
31;;;Octubre;;12.815;;Traspaso;;0;BOTIQUIN;;;23.148;;;;;;-24.928;
;;;;;;;;;;;;;;;;;;;;
Total 401010104 ELEMENTOS DE PROTECCION PERSONAL;;;;;;;;;;;;;24.928;;;;;;-24.928;
;;;;;;;;;;;;;;;;;;;;
Total 2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;;;;;;;;;;;;;4.839.965;;;1.584.450;;;-24.928;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYWH-62;;;;;;;;;;;;;;;
Cuenta;;;;;301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
12;;;Diciembre;;13.392;;Traspaso;FACTURA ELECTRONICA CLIENTES;2.579;FECN/2579/INGENIERIA Y CONSTRUCCION HARCHA LTDA;;;;;;2.880.000;;;2.880.000;
;;;;;;;;;;;;;;;;;;;;
Total 301010101 INGRESOS ARRIENDO MAQUINARIA;;;;;;;;;;;;;;;;2.880.000;;;2.880.000;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;144.840;;;;;;-144.840;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;150.804;;;;;;-295.644;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;295.644;;;;;;-295.644;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.815;;Traspaso;;0;FUSIBLE UNIVERSAL 10 AMP;;;1.195;;;;;;-1.195;
31;;;Octubre;;12.815;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-34.975;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;38.250;;;;;;-73.225;
31;;;Octubre;;12.815;;Traspaso;;0;REFRIGERANTE TAMBOR;;;15.300;;;;;;-88.525;
31;;;Octubre;;12.815;;Traspaso;;0;TERMINAL BATERIA BORNE GRANDE;;;10.134;;;;;;-98.659;
31;;;Octubre;;12.815;;Traspaso;;0;FUSIBLE UNIVERSAL 25 AMP;;;1.400;;;;;;-100.059;
31;;;Octubre;;12.815;;Traspaso;;0;FUSIBLE UNIVERSAL 15 AMP;;;1.195;;;;;;-101.254;
31;;;Octubre;;12.815;;Traspaso;;0;FUSIBLE UNIVERSAL 20 AMP;;;1.345;;;;;;-102.599;
26;;;Noviembre;;12.956;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;41.262;REPUESTO CARGADOR FRONTAL CF8;;;38.403;;;;;;-141.002;
28;;;Noviembre;;13.143;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;30.658;SOLDADURA CARGADOR FRONTAL  CF08;;;37.815;;;;;;-178.817;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;3.024;;;;;;-181.841;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;1.512;;;;;;-183.353;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;3.024;;;;;;-186.377;
30;;;Noviembre;;13.564;;Traspaso;;0;BOLSA DE PAÑOS;;;1.512;;;;;;-187.889;
30;;;Noviembre;;13.564;;Traspaso;;0;ENGRASADORA MANUAL;;;24.322;;;;;;-212.211;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA GRANDE 7,8MM X 360MM;;;1.980;;;;;;-214.191;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA GRANDE 7,8MM X 360MM;;;1.980;;;;;;-216.171;
30;;;Noviembre;;13.564;;Traspaso;;0;PINTURA SPRAY NEGRA;;;3.406;;;;;;-219.577;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERAS PLASTICAS DE COLORES;;;9.160;;;;;;-228.737;
30;;;Noviembre;;13.564;;Traspaso;;0;NEUMATICO 26.5 R25;;;5.006.746;;;;;;-5.235.483;
30;;;Noviembre;;13.564;;Traspaso;;0;ABRAZADERA PLASTICA CHICA 4,8MM X 178MM;;;1.120;;;;;;-5.236.603;
30;;;Noviembre;;13.564;;Traspaso;;0;RELAY 5 PATAS 24 V;;;6.540;;;;;;-5.243.143;
30;;;Noviembre;;13.564;;Traspaso;;0;FILM;;;9.160;;;;;;-5.252.303;
30;;;Noviembre;;13.564;;Traspaso;;0;GRASA MULTIPROPOSITO MOBIL 400 GRS;;;33.780;;;;;;-5.286.083;
30;;;Noviembre;;13.564;;Traspaso;;0;FLEXIBLE PARA ENGRASADORA;;;7.208;;;;;;-5.293.291;
31;;;Diciembre;;13.778;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;14.036;FILM CARGADOR FRONTAL CF08;;;6.500;;;;;;-5.299.791;
;;;;;;;;;;;;;;;;;;;;
Total 401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;5.299.791;;;;;;-5.299.791;
Cuenta;;;;;401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
28;;;Noviembre;;13.285;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;445;MANTENCION ALTERNADOR CARGADOR FRONTAL CF08- REPARACION CAMION MACK CT25;;;60.000;;;;;;-60.000;
4;;;Diciembre;;13.471;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;54;FAEL/54/CONSTRUCTORA FCR SPA;;;200.000;;;;;;-260.000;
10;;;Diciembre;;13.472;;Traspaso;NOTA DE CREDITO ELECTRONICA PROVEEDOR;2;NCEL/2/CONSTRUCTORA FCR SPA;;;;;;200.000;;;-60.000;
16;;;Diciembre;;13.501;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;56;FAEL/56/CONSTRUCTORA FCR SPA;;;200.000;;;;;;-260.000;
;;;;;;;;;;;;;;;;;;;;
Total 401010103 REPARACIONES  Y MANTENCION;;;;;;;;;;;;;460.000;;;200.000;;;-260.000;
Cuenta;;;;;401020107 CORRESPONDENCIA;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
18;;;Diciembre;;13.576;;Traspaso;aFACTURA ELECTRONICA PROVEEDORES;2.697.291;ENCOMIENDA GRAVILLADORA-ENCOMIENDA  CF08- ENCOMIENDA BODEGA;;;4.202;;;;;;-4.202;
;;;;;;;;;;;;;;;;;;;;
Total 401020107 CORRESPONDENCIA;;;;;;;;;;;;;4.202;;;;;;-4.202;
;;;;;;;;;;;;;;;;;;;;
Total 2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYWH-62;;;;;;;;;;;;;6.059.637;;;3.080.000;;;-4.202;
;;;;;;;;;;;;;;;;;;;;
C.Costo;;;;;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXGT-18;;;;;;;;;;;;;;;
Cuenta;;;;;401010101 COMBUSTIBLES;;;;;;;;;;;;;;;
Dia;;;Mes;;Comp.;;Tipo;Tipo documento;Docto.;Glosa;;;Perdida;;;Ganancia;;;Saldo;
31;;;Octubre;;12.813;;Traspaso;;0;DIESEL;;;50.040;;;;;;-50.040;
;;;;;;;;;;;;;;;;;;;;
Total 401010101 COMBUSTIBLES;;;;;;;;;;;;;50.040;;;;;;-50.040;
Obra;;;;;20103 CARGADORES;;;;;;;;;;;;;;;
Cuenta;;;;;401010102 REPUESTOS Y ACCESORIOS;;;;;;;;;;;;;;;
