Fecha;Código Máquina;Centro Costo;Código Cuenta;Cuenta;Glosa;Gasto;Ingreso
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;FILTRO BALDWIN PA5311;$12,274;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;FILTRO BALWIN PA2805;$44,093;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;FILTRO BALWIN PA5310;$33,115;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;BOLSA DE PAÑOS;$1,565;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;FILTRO AIRE SEGURIDAD VOE11110023;$39,060;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$13,404;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$3,351;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;VOLVO AUTOMATIC TRANS FLUID AT102 20 LT;$792,801;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010102;REPUESTOS Y ACCESORIOS;ACEITE 68 TAMBOR;$39,000;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010104;ELEMENTOS DE PROTECCION PERSONAL;OVEROL PAPEL TALLA XXL;$890;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Sueldo;$627,269;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Gratificación;$177,569;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Movilizacion;$50,000;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Reliquidacion;$83,007;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Colacion;$80,000;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;;$7,991;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;;$888;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;SIS;$13,229;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Aportes Patronales Gasto;$21,308;
31-10-2025;CF-04;2010300003 CF-04 CARGADOR FRONTAL VOLVO CF-04;401010108;401010108 REMUNERACIONES;Mutualidad;$8,257;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$56,712;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$72,558;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$52,260;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$42,906;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$50,286;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$53,754;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$54,002;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$58,956;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$51,120;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$34,840;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$75,777;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$55,878;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$48,462;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$32,528;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$53,676;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$57,352;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$55,891;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$89,301;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$46,704;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$26,412;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$42,600;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$60,492;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010101;COMBUSTIBLES;DIESEL;$34,080;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;K9 FERRULA R2AT 3/4;$6,916;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;KIT FILTROS CLINTON 2;$150,685;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;REFRIGERANTE TAMBOR;$12,750;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;K9 FERRULA R2AT 3/4;$1,729;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;ACEITE HIDRAULICO 46 TAMBOR;$39,000;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$67,020;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;MANGUERA 3/4;$22,900;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;MANGUERA 3/4;$45,800;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010104;ELEMENTOS DE PROTECCION PERSONAL;GUANTE MECANICO TECHNICAL;$669;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Sueldo;$529,000;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Gratificación;$196,603;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Movilizacion;$46,000;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Reliquidacion;$257,410;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Colacion;$80,000;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;;$8,847;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;;$983;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;SIS;$14,647;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Aportes Patronales Gasto;$23,592;
31-10-2025;CF-05;2010300006 CF-05 CARGADOR CLINTON2;401010108;401010108 REMUNERACIONES;Mutualidad;$9,142;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$32,227;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$92,326;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$118,128;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$60,690;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$56,355;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$116,714;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$71,094;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$70,056;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$94,572;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010101;COMBUSTIBLES;DIESEL;$136,960;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;ACEITE MOBIL FLUID 424;$78,400;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO JHON DEERE COMBUSTIBLE 07AT365869;$31,495;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO JHON DEERE AIRE EXTERIOR 07AT300487 (170834;$53,044;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO JHON DEERE AIRE INTERIOR 07AT314583 (170833;$62,441;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$67,020;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;BOLSA DE PAÑOS;$1,525;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO 07AH128449 (155441) JD;$100,256;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO RE504836 (156431) JD;$24,639;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO RE541922 (188937) JD;$37,056;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO COMBUSTIBLE RE522878 (188936) JD;$25,893;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO LINEA COMBUSTIBLE AT223493 (156546) JD;$5,721;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO TRANSMISION 07AT468647 (175445) JD;$65,106;
31-10-2025;CF-06;2010300008 CF-06 CARGADOR FRONTAL JHON DEERE 624K ;401010102;REPUESTOS Y ACCESORIOS;FILTRO AIRE CABINA AT191102 (159466) JD;$8,932;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$202,943;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$185,538;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$267,397;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$214,149;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$206,346;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$134,392;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$180,616;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$296,140;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$62,712;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$182,328;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$102,240;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$34,080;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$120,132;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$175,512;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$185,736;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$186,588;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010101;COMBUSTIBLES;DIESEL;$181,476;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;BOLSA DE PAÑOS;$1,565;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;BOLSA DE PAÑOS;$1,525;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;BALIZA ESTROBOSCOPICA 12 Y 24 V;$20,759;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;ENGRASADORA MANUAL;$24,293;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$16,755;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;HUINCHA AISLADORA;$4,098;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;ROST OFF;$3,821;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;K9 HEMBRA JIC 04-04 A 45º;$2,342;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;AMPOLLETA H7 12V;$7,938;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;K9 HEMBRA JIC 06 - 06 (3/8);$1,193;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;REFRIGERANTE TAMBOR;$20,400;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;CALZA T-35;$172,782;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;EXTINTOR DE 2 KILOS;$18,922;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;GRASA MOVIL BALDE 16 KG;$81,034;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;KIT PASADOR Y SEGURO CALZA T35;$20,466;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010102;REPUESTOS Y ACCESORIOS;GRASA MULTIPROPOSITO MOBIL 400 GRS;$6,756;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010104;ELEMENTOS DE PROTECCION PERSONAL;OVEROL PAPEL TALLA XL;$1,780;
31-10-2025;CF-07;2010300009 CF-07 CARGADOR FRONTAL HYUNDAI;401010104;ELEMENTOS DE PROTECCION PERSONAL;BOTIQUIN;$23,148;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010101;COMBUSTIBLES;DIESEL;$144,840;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010101;COMBUSTIBLES;DIESEL;$150,804;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;FUSIBLE UNIVERSAL 10 AMP;$1,195;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;GRASA MULTIPROPOSITO MOBIL 400 GRS;$33,780;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;REFRIGERANTE TAMBOR;$38,250;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;REFRIGERANTE TAMBOR;$15,300;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;TERMINAL BATERIA BORNE GRANDE;$10,134;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;FUSIBLE UNIVERSAL 25 AMP;$1,400;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;FUSIBLE UNIVERSAL 15 AMP;$1,195;
31-10-2025;CF-08;2010300010 CF-08 CARGADOR FRONTAL KOMATSU, PPU CYW;401010102;REPUESTOS Y ACCESORIOS;FUSIBLE UNIVERSAL 20 AMP;$1,345;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010101;COMBUSTIBLES;DIESEL;$50,040;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;ROST OFF;$3,821;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;BOLSA DE PAÑOS;$1,565;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO KOMATSU 6742-01-4540;$45,785;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;LIMPIADOR DE FRENO DE 500ML;$4,766;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO KOMATSU AIRE 600-185-5100;$92,252;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO KOMATSU CABINA INTERIOR 426-07-32442;$50,278;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$16,755;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;ACEITE 15W40 RIMULA R4;$100,530;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;PLUMILLA PARA PARABRISA 18;$7,186;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;ROST OFF;$3,821;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO KOMATSU COMBUSTIBLE 6754-79-6140;$21,807;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;AMPOLLETA GLOBO CHICO 24 V UN CONTACTO P/I;$681;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;AMPOLLETA GLOBO GRANDE 24 V UN CONTACTO P/I;$1,270;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;HEMBRA JIC 90° X 3/4;$2,778;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;REFRIGERANTE TAMBOR;$76,500;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;TUBO DISTANCIADOR 2 AROCS;$28,518;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;ACOPLE RAPIDO RECTO 6MM;$941;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO FLEETGUARD FF5488;$9,459;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO BALWIN BF-1249;$18,927;
31-10-2025;CF-09;2010300011 CF-09 CARGADOR FRONTAL KOMATSU, PPU DXG;401010102;REPUESTOS Y ACCESORIOS;FILTRO BALWIN BF-1249;$18,927;
31-10-2025;CG-02;2020100006 CG-02 CAMIÓN  FOTON GANADERO GGBJ29;401010101;COMBUSTIBLES;DIESEL;$124,862;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010101;COMBUSTIBLES;DIESEL;$85,902;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010102;REPUESTOS Y ACCESORIOS;TECALAN 1/8;$1,255;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010102;REPUESTOS Y ACCESORIOS;ROST OFF;$3,821;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010102;REPUESTOS Y ACCESORIOS;ACOPLE RAPIDO RECTO 8MM;$2,264;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010102;REPUESTOS Y ACCESORIOS;QUICKITS HORTON (KIT REPARACION) INTER;$926,064;
31-10-2025;CM-01;2020100014 CM-01 CAMIÓN  INTERNATIONAL MIXER YZ686;401010102;REPUESTOS Y ACCESORIOS;ACOPLE RAPIDO RECTO 6MM;$996;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;301010104;INGRESOS SERVICIOS TRANSPORTES;FECN/2546/CONSORCIO DV RUPUMEICA SPA;$277,200;$462,000
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;301010104;INGRESOS SERVICIOS TRANSPORTES;FECN/2544/CONSORCIO DV RUPUMEICA SPA;$319,200;$781,200
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$26,877;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$32,528;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$39,683;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$33,360;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$29,357;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$42,600;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$41,088;
31-10-2025;CP-02;2020100012 CP-02 CAMIÓN  FOTON  HKST11;401010101;COMBUSTIBLES;DIESEL;$40,866;
